0.0000000000000000E+000,9.3562398850917816E-001,7.1476880460977554E-001,8.7418136000633240E-001,8.7501420080661774E-001,7.7618299424648285E-001,7.7482496947050095E-001,7.5982736051082611E-001,8.6797498166561127E-001,8.8541220873594284E-001,6.7677870392799377E-001,6.9046685844659805E-001,8.4360881894826889E-001,8.2332326471805573E-001,8.9480854570865631E-001,8.9737245440483093E-001,9.4493763893842697E-001,8.4196891635656357E-001,8.7308809161186218E-001,8.2740007340908051E-001,8.6568456888198853E-001,8.0696351826190948E-001,7.8623687475919724E-001,8.8491691648960114E-001,8.4917330741882324E-001,8.1409639865159988E-001,8.1975989043712616E-001,9.5476876944303513E-001,7.8026079386472702E-001,8.6675563454627991E-001,8.2032690197229385E-001,8.1044638901948929E-001,7.4444864690303802E-001,8.1160623580217361E-001,7.7073600888252258E-001,8.0789279937744141E-001,8.0138953030109406E-001,8.4479216486215591E-001,8.7642758339643478E-001,8.9747492969036102E-001,8.3811009675264359E-001,8.1160297989845276E-001,9.2097546160221100E-001,8.4379090368747711E-001,7.4148733168840408E-001,7.8219477832317352E-001,8.9126716554164886E-001,8.6972231417894363E-001,8.6955954134464264E-001,8.5258697718381882E-001,7.5656282901763916E-001,9.6751502901315689E-001,7.6447498053312302E-001,9.1220431029796600E-001,9.2224710434675217E-001,8.5480619966983795E-001,8.5972805321216583E-001,8.4264581650495529E-001,8.4093837440013885E-001,9.3988505005836487E-001,1.0293295308947563E+000,8.7100795656442642E-001,8.5750967264175415E-001,8.5961724072694778E-001,8.1689560413360596E-001,9.5397827774286270E-001,9.8949059098958969E-001,8.2613559812307358E-001,8.5562549531459808E-001,8.7275822460651398E-001,9.0356375277042389E-001,1.0251921638846397E+000,8.7877987325191498E-001,8.6959570646286011E-001,9.8849324882030487E-001,1.0260554701089859E+000,1.0014360100030899E+000,9.0765884518623352E-001,8.0892673134803772E-001,8.3293069154024124E-001,9.7974222898483276E-001,9.2231454700231552E-001,7.9707857966423035E-001,8.1660680472850800E-001,7.1917947381734848E-001,9.2449714988470078E-001,8.9882186055183411E-001,8.7449538707733154E-001,9.1195611655712128E-001,9.2500004917383194E-001,1.0106032714247704E+000,8.5074596852064133E-001
9.3562398850917816E-001,0.0000000000000000E+000,8.6443861573934555E-001,8.7530788034200668E-001,7.7211944013834000E-001,8.0920550227165222E-001,8.6287322640419006E-001,7.8848858922719955E-001,8.0994678288698196E-001,7.6258517801761627E-001,7.4716665595769882E-001,8.7110435962677002E-001,8.5803532600402832E-001,7.7756631374359131E-001,8.0259166657924652E-001,8.2134516537189484E-001,7.2422980517148972E-001,7.9781302809715271E-001,7.2607165575027466E-001,7.2797258198261261E-001,7.5981250405311584E-001,8.0569266527891159E-001,8.2374632358551025E-001,7.8887359797954559E-001,8.6079463362693787E-001,8.2549032568931580E-001,7.9877553880214691E-001,8.2350870966911316E-001,8.2957626879215240E-001,8.3913109451532364E-001,8.3545162528753281E-001,8.4628410637378693E-001,7.8720930963754654E-001,8.4710700809955597E-001,8.9754354208707809E-001,8.6885233223438263E-001,7.4119173735380173E-001,7.9817659407854080E-001,7.6825343072414398E-001,7.2722531110048294E-001,7.8522098064422607E-001,8.0621644854545593E-001,7.7209390699863434E-001,7.6971696317195892E-001,8.0291585624217987E-001,7.9699778556823730E-001,6.9188293069601059E-001,6.8130914121866226E-001,8.2679477334022522E-001,8.5179115831851959E-001,8.1359158456325531E-001,8.4226220846176147E-001,8.9341305196285248E-001,7.8345438092947006E-001,8.4865128993988037E-001,9.1704091429710388E-001,8.1586509197950363E-001,8.1446414440870285E-001,8.1323857605457306E-001,7.9624097794294357E-001,9.3328703194856644E-001,9.0717422962188721E-001,8.3872056007385254E-001,8.0337777733802795E-001,8.6304672807455063E-001,8.9266244322061539E-001,8.2116997241973877E-001,8.0981069803237915E-001,8.0895143747329712E-001,9.2345516383647919E-001,9.4388334453105927E-001,9.3340111523866653E-001,8.2306551933288574E-001,8.4508991986513138E-001,9.1541240364313126E-001,8.2696290314197540E-001,8.5187792778015137E-001,8.8150007277727127E-001,9.5057141780853271E-001,8.3622191846370697E-001,8.8960750401020050E-001,9.1892302781343460E-001,8.5962428897619247E-001,8.1258864700794220E-001,8.8390285521745682E-001,9.2595728486776352E-001,8.7229983508586884E-001,8.3360715955495834E-001,7.9932723194360733E-001,8.7201047688722610E-001,8.5979910939931870E-001,8.3556584268808365E-001
7.1476880460977554E-001,8.6443861573934555E-001,0.0000000000000000E+000,7.8666413575410843E-001,8.1716613471508026E-001,6.1315928399562836E-001,7.1280277520418167E-001,6.3514512777328491E-001,8.8854996114969254E-001,7.8307604789733887E-001,6.7740407586097717E-001,7.8967891633510590E-001,7.7850373089313507E-001,7.7979619055986404E-001,8.5016399621963501E-001,7.8713604062795639E-001,8.1152890622615814E-001,7.6382432132959366E-001,7.9334180057048798E-001,7.7772189676761627E-001,7.8857611119747162E-001,7.6333919167518616E-001,7.8328764438629150E-001,7.6557776331901550E-001,9.0681394189596176E-001,8.2041374593973160E-001,7.8350038826465607E-001,8.9575979113578796E-001,6.9506692141294479E-001,7.9243194311857224E-001,8.1235171109437943E-001,7.4729750305414200E-001,7.1838859468698502E-001,7.3173414915800095E-001,8.9653982967138290E-001,8.1613330543041229E-001,7.8791399300098419E-001,7.4492912739515305E-001,7.8695477545261383E-001,7.3901533335447311E-001,7.3531500250101089E-001,7.3629199713468552E-001,7.8413002192974091E-001,8.5501980781555176E-001,7.1312937140464783E-001,8.4114281833171844E-001,7.9340136796236038E-001,7.7298150956630707E-001,8.6127565056085587E-001,8.5733596235513687E-001,8.6982310563325882E-001,8.7420041114091873E-001,8.6752643436193466E-001,8.9003334194421768E-001,1.0306985154747963E+000,9.4899079948663712E-001,8.5828918218612671E-001,8.8783662766218185E-001,8.1128114461898804E-001,9.7947759181261063E-001,9.9492893368005753E-001,8.5834641754627228E-001,7.9165862500667572E-001,9.8238132148981094E-001,8.7667021900415421E-001,9.6828928589820862E-001,9.9022501707077026E-001,8.7843736261129379E-001,8.8710359483957291E-001,9.1374999284744263E-001,9.5765738934278488E-001,1.0683773979544640E+000,8.6578253656625748E-001,9.4313324242830276E-001,1.0054116770625114E+000,1.0278367474675179E+000,9.7120404243469238E-001,8.2406945526599884E-001,8.8048199564218521E-001,7.6540280878543854E-001,1.0217927098274231E+000,9.9989120662212372E-001,7.4802539497613907E-001,8.8606086373329163E-001,7.9971124976873398E-001,1.0631332173943520E+000,1.0321465283632278E+000,9.3668149411678314E-001,8.4066483378410339E-001,1.0959943160414696E+000,9.1960056126117706E-001,9.3516907095909119E-001
8.7418136000633240E-001,8.7530788034200668E-001,7.8666413575410843E-001,0.0000000000000000E+000,7.8854784369468689E-001,6.3561432808637619E-001,6.8314675241708755E-001,7.9737438261508942E-001,9.7519417107105255E-001,6.9611411541700363E-001,7.6102576404809952E-001,8.8458102941513062E-001,8.4595025330781937E-001,8.1829804927110672E-001,8.2348768413066864E-001,8.1826312094926834E-001,7.9049654304981232E-001,8.2485427707433701E-001,7.8836379200220108E-001,8.0603079497814178E-001,8.1483523547649384E-001,7.7509867399930954E-001,8.4636207669973373E-001,8.0363371968269348E-001,7.6580587774515152E-001,7.9012034088373184E-001,8.8103322684764862E-001,8.1941592693328857E-001,8.0304192006587982E-001,8.1747421622276306E-001,9.3434771150350571E-001,7.9005031287670135E-001,7.1944139152765274E-001,7.7006977051496506E-001,8.7490057200193405E-001,8.4366805851459503E-001,8.0748512595891953E-001,7.7865242213010788E-001,7.7395566552877426E-001,7.8463399410247803E-001,6.9805667549371719E-001,7.1420039981603622E-001,8.1211324036121368E-001,8.3858925104141235E-001,8.3371986448764801E-001,9.1608309000730515E-001,8.3180245757102966E-001,7.9526101797819138E-001,9.6556662768125534E-001,9.4143431633710861E-001,9.9017617106437683E-001,9.9754103273153305E-001,9.5800288021564484E-001,8.9188654720783234E-001,1.0817916616797447E+000,1.0083900019526482E+000,1.0573368147015572E+000,8.9382481575012207E-001,9.0902027487754822E-001,9.9245454370975494E-001,1.0753781870007515E+000,9.9566861242055893E-001,8.5905078053474426E-001,1.0296378210186958E+000,9.6666688472032547E-001,1.0601860731840134E+000,1.0114080533385277E+000,9.4327785074710846E-001,9.5151850581169128E-001,9.8391632735729218E-001,1.0627600178122520E+000,1.0588688626885414E+000,8.9527417719364166E-001,9.4973492622375488E-001,1.0780678018927574E+000,1.1355202347040176E+000,9.4909217953681946E-001,9.6273855119943619E-001,9.3006563931703568E-001,8.2845623791217804E-001,1.0593513324856758E+000,1.0509819611907005E+000,8.3426933735609055E-001,9.0028540045022964E-001,9.1218254715204239E-001,1.1357970535755157E+000,1.0100859701633453E+000,9.2809063196182251E-001,8.9462131261825562E-001,1.0023900717496872E+000,9.2745146900415421E-001,9.6242775768041611E-001
8.7501420080661774E-001,7.7211944013834000E-001,8.1716613471508026E-001,7.8854784369468689E-001,0.0000000000000000E+000,8.1138309836387634E-001,8.5953698307275772E-001,8.3644705265760422E-001,8.4814758598804474E-001,7.8349239379167557E-001,8.1423384696245193E-001,8.9019361883401871E-001,8.3025432378053665E-001,7.7098282426595688E-001,8.4096424281597137E-001,8.3023224771022797E-001,8.0470300465822220E-001,7.9594621062278748E-001,8.0930817127227783E-001,8.0418507754802704E-001,7.8866426646709442E-001,7.6252652704715729E-001,8.0017612874507904E-001,7.7705110609531403E-001,8.5140857100486755E-001,8.2643701136112213E-001,7.6465103030204773E-001,8.3264744281768799E-001,8.5115177184343338E-001,8.5705168545246124E-001,7.9334254562854767E-001,7.5667837262153625E-001,7.4888338148593903E-001,7.3445166647434235E-001,9.0808033943176270E-001,8.5671301186084747E-001,7.4417521059513092E-001,7.0088116079568863E-001,6.8992618471384048E-001,6.9811300188302994E-001,6.7445588856935501E-001,8.3226155489683151E-001,7.8099863231182098E-001,7.4222259968519211E-001,7.7615147829055786E-001,8.6402411758899689E-001,7.0433727651834488E-001,7.5946046411991119E-001,8.6472253501415253E-001,7.4711696058511734E-001,8.3643092960119247E-001,7.7885955572128296E-001,7.6286336779594421E-001,8.0326125770807266E-001,8.3051591366529465E-001,8.9852324128150940E-001,8.8024172186851501E-001,7.7470449358224869E-001,8.1312412768602371E-001,9.1098922491073608E-001,9.2851180583238602E-001,8.1519686430692673E-001,7.2498580068349838E-001,8.0174969881772995E-001,9.0640421956777573E-001,8.2519198209047318E-001,8.7426222860813141E-001,7.4950874596834183E-001,8.6015231907367706E-001,8.5905479639768600E-001,9.0099236369132996E-001,8.4998603165149689E-001,7.8331036120653152E-001,8.5122738778591156E-001,8.6771454662084579E-001,8.5816665738821030E-001,8.5744772851467133E-001,9.0105938911437988E-001,7.6616945862770081E-001,7.8744363039731979E-001,8.9070573449134827E-001,8.8250113278627396E-001,7.9326020926237106E-001,8.3106788992881775E-001,8.2988504320383072E-001,9.0232644230127335E-001,8.5005702823400497E-001,8.6113346368074417E-001,8.0597284436225891E-001,8.9561548829078674E-001,8.4267160296440125E-001,8.3012727648019791E-001
7.7618299424648285E-001,8.0920550227165222E-001,6.1315928399562836E-001,6.3561432808637619E-001,8.1138309836387634E-001,0.0000000000000000E+000,6.1817663908004761E-001,7.6123917847871780E-001,9.0774263441562653E-001,6.9396293908357620E-001,7.2618336230516434E-001,8.3665963262319565E-001,8.1356180459260941E-001,7.1901536732912064E-001,8.6126302927732468E-001,7.3580780625343323E-001,8.1030865758657455E-001,7.3967591673135757E-001,7.5497210025787354E-001,7.4697070568799973E-001,7.2952459007501602E-001,7.8778330981731415E-001,8.2975556701421738E-001,7.6633192598819733E-001,8.4041934460401535E-001,7.7712203562259674E-001,7.3889058083295822E-001,8.2452817261219025E-001,7.2781299054622650E-001,8.5258786380290985E-001,7.9200658947229385E-001,7.0049136132001877E-001,7.0244526118040085E-001,7.5209830701351166E-001,9.2990718036890030E-001,8.5204358398914337E-001,7.5576924532651901E-001,7.3635145276784897E-001,8.2649266719818115E-001,6.9922515004873276E-001,7.3779340833425522E-001,6.9924467056989670E-001,8.3287151157855988E-001,8.8198226690292358E-001,7.9401575773954391E-001,8.6938268691301346E-001,8.0219939351081848E-001,7.3904384672641754E-001,9.2591047286987305E-001,7.9042832553386688E-001,9.3121007829904556E-001,8.7503374367952347E-001,8.8306855410337448E-001,9.1769152879714966E-001,1.0822316408157349E+000,9.7583379596471786E-001,7.6733278483152390E-001,8.6198709160089493E-001,7.7718535065650940E-001,9.6941497176885605E-001,1.0180480927228928E+000,9.5668068528175354E-001,7.9623411595821381E-001,9.7718001157045364E-001,8.7832849472761154E-001,9.8611436784267426E-001,9.8115440458059311E-001,8.2367745041847229E-001,8.6298069357872009E-001,9.7505371272563934E-001,9.6493013203144073E-001,1.0287870317697525E+000,8.5165047645568848E-001,9.1128428280353546E-001,9.5362620800733566E-001,9.9856667965650558E-001,9.6591309458017349E-001,9.0780502557754517E-001,8.9073073118925095E-001,7.0004455000162125E-001,9.8149126023054123E-001,1.0403547510504723E+000,8.0818147212266922E-001,9.2448576539754868E-001,9.1695209592580795E-001,1.0630973950028419E+000,1.0057731121778488E+000,8.9215557277202606E-001,8.4697949141263962E-001,9.9483286589384079E-001,9.2640667408704758E-001,8.8689357042312622E-001
7.7482496947050095E-001,8.6287322640419006E-001,7.1280277520418167E-001,6.8314675241708755E-001,8.5953698307275772E-001,6.1817663908004761E-001,0.0000000000000000E+000,7.6697988063097000E-001,9.2060901224613190E-001,6.8979791551828384E-001,7.5055997073650360E-001,9.1426473110914230E-001,8.0567790567874908E-001,7.5892379879951477E-001,8.1181970983743668E-001,7.3211207985877991E-001,7.8522866219282150E-001,7.9498792439699173E-001,7.0593319088220596E-001,7.3193880915641785E-001,7.4691977351903915E-001,8.0129931122064590E-001,7.5672475248575211E-001,7.4683931469917297E-001,7.9462027549743652E-001,7.1711389720439911E-001,7.6896183937788010E-001,8.0624421685934067E-001,7.0240195095539093E-001,7.8420680761337280E-001,8.2236500829458237E-001,7.2939871251583099E-001,7.1562997251749039E-001,8.3697315305471420E-001,7.9979404807090759E-001,7.8661717474460602E-001,7.8638628870248795E-001,8.2332747429609299E-001,7.9802630096673965E-001,7.3847111314535141E-001,7.8547040373086929E-001,7.5411695986986160E-001,9.4402509927749634E-001,8.3880354464054108E-001,8.3395098149776459E-001,8.9046909660100937E-001,7.8654882311820984E-001,7.9404490441083908E-001,8.8991842418909073E-001,8.7350378185510635E-001,9.6110341697931290E-001,9.6315102279186249E-001,8.3966141939163208E-001,8.9771138876676559E-001,1.0704856216907501E+000,9.9999745190143585E-001,8.7829618155956268E-001,8.8562846928834915E-001,8.0275544524192810E-001,1.0039770305156708E+000,1.0267907977104187E+000,9.1758859902620316E-001,8.7199945747852325E-001,1.0327972397208214E+000,9.2619258165359497E-001,9.9504335224628448E-001,9.7211341559886932E-001,8.9170078188180923E-001,8.8123893737792969E-001,1.0504108443856239E+000,9.6386545151472092E-001,1.0465162545442581E+000,9.3793638795614243E-001,8.9143276959657669E-001,1.0708964169025421E+000,1.0662111118435860E+000,9.6481597423553467E-001,9.2799491435289383E-001,8.7541305273771286E-001,7.3258014768362045E-001,1.0119329243898392E+000,1.0247182846069336E+000,7.5298730283975601E-001,9.3615701794624329E-001,8.5012228041887283E-001,1.0606721490621567E+000,9.8550665378570557E-001,9.1745766997337341E-001,9.0061067044734955E-001,1.0297028124332428E+000,9.3851161748170853E-001,9.5622008293867111E-001
7.5982736051082611E-001,7.8848858922719955E-001,6.3514512777328491E-001,7.9737438261508942E-001,8.3644705265760422E-001,7.6123917847871780E-001,7.6697988063097000E-001,0.0000000000000000E+000,9.2464329302310944E-001,8.1380036473274231E-001,6.9026814401149750E-001,7.1534387767314911E-001,8.4081906080245972E-001,8.7327585369348526E-001,8.1826099753379822E-001,8.0284386128187180E-001,8.0674120038747787E-001,8.3944430202245712E-001,9.0648825466632843E-001,7.9665440320968628E-001,8.6366808414459229E-001,8.0853345990180969E-001,7.9989916831254959E-001,8.2043047994375229E-001,8.0645559728145599E-001,8.1400193274021149E-001,8.7580768764019012E-001,8.8896206021308899E-001,7.4628669023513794E-001,8.1571862101554871E-001,7.8827298432588577E-001,7.7219605445861816E-001,7.3356153815984726E-001,7.9092091321945190E-001,8.6686465144157410E-001,7.9209981858730316E-001,8.1428054720163345E-001,8.4272889047861099E-001,8.0118906497955322E-001,8.2228188961744308E-001,7.4980082362890244E-001,7.8666783869266510E-001,8.0002464354038239E-001,8.1825087219476700E-001,7.1841983497142792E-001,8.1829761713743210E-001,8.5211787372827530E-001,7.5296866148710251E-001,7.5179021805524826E-001,8.3675734698772430E-001,8.0847286432981491E-001,1.0218288898468018E+000,7.8122248500585556E-001,8.5658924281597137E-001,9.8606591671705246E-001,8.2503634691238403E-001,8.9556841552257538E-001,8.7929537147283554E-001,8.4915697574615479E-001,8.9705378562211990E-001,1.0053656324744225E+000,8.4882144629955292E-001,7.8998313844203949E-001,8.4470876306295395E-001,8.4034577012062073E-001,9.5689229667186737E-001,9.9636641889810562E-001,8.7037948518991470E-001,8.8905248790979385E-001,7.7574717998504639E-001,9.6694350242614746E-001,1.0133888646960258E+000,9.6333396434783936E-001,8.1881102919578552E-001,9.6827274560928345E-001,1.0055760368704796E+000,9.3921063095331192E-001,8.9962469041347504E-001,8.3890360593795776E-001,7.1707528084516525E-001,1.0473956614732742E+000,9.1871894896030426E-001,7.3835249990224838E-001,8.5248338431119919E-001,7.5895958393812180E-001,1.0660419985651970E+000,9.3547970801591873E-001,9.3293743580579758E-001,8.9399004727602005E-001,1.0315499529242516E+000,9.7380531579256058E-001,8.5117549449205399E-001
8.6797498166561127E-001,8.0994678288698196E-001,8.8854996114969254E-001,9.7519417107105255E-001,8.4814758598804474E-001,9.0774263441562653E-001,9.2060901224613190E-001,9.2464329302310944E-001,0.0000000000000000E+000,8.8124214112758636E-001,8.7566545605659485E-001,1.0095665603876114E+000,8.0292324721813202E-001,7.9653073847293854E-001,7.3139854520559311E-001,9.1800781339406967E-001,8.8540553301572800E-001,8.1005360186100006E-001,7.2693416476249695E-001,7.6207074522972107E-001,7.8080292791128159E-001,7.7734570950269699E-001,8.1680386513471603E-001,8.2618711888790131E-001,9.1246796399354935E-001,9.6232906728982925E-001,7.3312634229660034E-001,8.0004473775625229E-001,8.7516420334577560E-001,9.2132239788770676E-001,8.1091459840536118E-001,8.5624600946903229E-001,8.5631520301103592E-001,8.6380766332149506E-001,8.8585600256919861E-001,8.1980256736278534E-001,8.4796483069658279E-001,8.2831905037164688E-001,7.6293055713176727E-001,8.0961638689041138E-001,8.4054658561944962E-001,7.6394951343536377E-001,8.5611633956432343E-001,7.7205337584018707E-001,8.3703851699829102E-001,8.7423861771821976E-001,6.7820774018764496E-001,7.9293121397495270E-001,8.7860753387212753E-001,8.1325760483741760E-001,8.2481967657804489E-001,8.1523521244525909E-001,8.0983297526836395E-001,8.3307439833879471E-001,8.2385545969009399E-001,8.3826895058155060E-001,8.7925873696804047E-001,8.7260092794895172E-001,7.9994817078113556E-001,9.0368729829788208E-001,9.0929478406906128E-001,8.1903818994760513E-001,7.6619018614292145E-001,7.4312989413738251E-001,8.5176479816436768E-001,8.3246964961290359E-001,8.2084615528583527E-001,7.5003225356340408E-001,7.6400819420814514E-001,8.4914172440767288E-001,8.8345800340175629E-001,8.7814470380544662E-001,8.6686267703771591E-001,8.2977455109357834E-001,8.1741321831941605E-001,7.6266660541296005E-001,8.6098191142082214E-001,8.1641589105129242E-001,9.3007484823465347E-001,8.3425942808389664E-001,8.2410924881696701E-001,8.5669787973165512E-001,8.6282884329557419E-001,8.4536268562078476E-001,8.3000891655683517E-001,8.1780683249235153E-001,7.8452605009078979E-001,9.0890570729970932E-001,6.4981295913457870E-001,7.9855913668870926E-001,8.5470474511384964E-001,8.7596653401851654E-001
8.8541220873594284E-001,7.6258517801761627E-001,7.8307604789733887E-001,6.9611411541700363E-001,7.8349239379167557E-001,6.9396293908357620E-001,6.8979791551828384E-001,8.1380036473274231E-001,8.8124214112758636E-001,0.0000000000000000E+000,7.6523116230964661E-001,9.5447405427694321E-001,7.8324851393699646E-001,7.2784025967121124E-001,8.2430733740329742E-001,7.7083594352006912E-001,7.1150583773851395E-001,7.9363411664962769E-001,6.8410009890794754E-001,7.9465847462415695E-001,7.7667275816202164E-001,7.6041115820407867E-001,7.9443017393350601E-001,7.3662298917770386E-001,7.7400328963994980E-001,7.8873676806688309E-001,7.9142240434885025E-001,7.0003262907266617E-001,7.1788109838962555E-001,7.9267670214176178E-001,7.6669530570507050E-001,8.1833890825510025E-001,7.9133614897727966E-001,8.3602850884199142E-001,8.6065977066755295E-001,7.9453747719526291E-001,7.4610583484172821E-001,7.7887175232172012E-001,7.3032115399837494E-001,6.8707550317049026E-001,7.0574659854173660E-001,7.2266836464405060E-001,8.2344748824834824E-001,7.4645314365625381E-001,7.5765479356050491E-001,9.2578340321779251E-001,6.9320434331893921E-001,7.4235310405492783E-001,9.0183154493570328E-001,8.2202859222888947E-001,9.2793922126293182E-001,8.2782990485429764E-001,8.1703904271125793E-001,8.2534079253673553E-001,9.7077485173940659E-001,9.9258955568075180E-001,8.1746678799390793E-001,8.7261146306991577E-001,8.2287938892841339E-001,9.0271548926830292E-001,1.0450498238205910E+000,8.8210455328226089E-001,7.9935277998447418E-001,9.3290066719055176E-001,8.5472207516431808E-001,9.4667267054319382E-001,8.7862593680620193E-001,8.7012869864702225E-001,8.2059080153703690E-001,1.0004416331648827E+000,9.8438067734241486E-001,9.9836932867765427E-001,8.9368999749422073E-001,8.6006399989128113E-001,9.7905017435550690E-001,8.9922874420881271E-001,8.7127546966075897E-001,8.5751172900199890E-001,8.4371956437826157E-001,7.4963821470737457E-001,9.4299254566431046E-001,9.4539991021156311E-001,8.4609353542327881E-001,8.8596299290657043E-001,8.2518784701824188E-001,9.8755345493555069E-001,9.0526436269283295E-001,8.3524766564369202E-001,7.9803588986396790E-001,9.1685356944799423E-001,8.3116726577281952E-001,8.2936830818653107E-001
